"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"10.05.2018","53,52","53,52","53,52","53,52","0,02K","0,51%"
"11.05.2018","53,24","53,61","53,61","53,24","1,66K","-0,52%"
"14.05.2018","53,24","53,26","53,43","53,24","2,25K","0,00%"
"16.05.2018","53,24","53,65","53,65","53,24","0,11K","0,00%"
"17.05.2018","53,43","53,56","54,15","53,43","0,39K","0,36%"
"18.05.2018","53,79","53,79","53,79","53,79","0,00K","0,67%"
"21.05.2018","53,24","53,70","53,77","53,24","0,31K","-1,02%"
"22.05.2018","53,73","53,74","53,74","53,73","0,00K","0,92%"
"23.05.2018","53,24","53,33","54,48","53,24","0,71K","-0,91%"
"25.05.2018","54,42","54,15","54,45","53,24","0,23K","2,22%"
"28.05.2018","54,41","54,41","54,41","54,41","0,01K","-0,02%"
"29.05.2018","53,29","53,25","53,29","53,25","0,00K","-2,06%"
"30.05.2018","54,15","54,15","54,15","54,15","0,00K","1,61%"
"01.06.2018","52,60","54,42","54,42","52,60","0,01K","-2,86%"
"04.06.2018","52,65","53,06","53,06","52,60","0,13K","0,10%"
"05.06.2018","54,32","54,32","54,32","54,32","0,01K","3,17%"
"06.06.2018","53,03","53,05","53,06","53,03","0,03K","-2,37%"
"11.06.2018","53,51","53,00","53,51","53,00","0,13K","0,91%"
"12.06.2018","52,80","53,58","53,59","52,80","0,01K","-1,33%"
"13.06.2018","52,70","52,73","52,75","52,70","0,08K","-0,19%"
"14.06.2018","52,60","52,71","53,49","52,15","0,77K","-0,19%"
"15.06.2018","52,15","52,16","52,33","52,15","1,04K","-0,86%"
"18.06.2018","53,51","52,25","53,51","52,15","0,31K","2,61%"
"20.06.2018","53,95","53,51","53,95","53,51","0,07K","0,82%"
"21.06.2018","54,39","54,39","54,39","54,39","0,00K","0,82%"
"22.06.2018","53,51","53,51","53,51","53,51","0,20K","-1,62%"
"25.06.2018","52,79","52,79","52,79","52,79","0,10K","-1,35%"
"26.06.2018","53,06","53,50","53,51","53,06","0,07K","0,51%"
"29.06.2018","54,42","54,39","54,42","54,39","0,56K","2,56%"
"02.07.2018","54,69","54,69","54,69","54,69","0,00K","0,50%"
"03.07.2018","54,59","54,66","54,66","54,59","0,00K","-0,18%"
"04.07.2018","54,57","54,66","54,66","54,46","0,00K","-0,04%"
"06.07.2018","52,90","54,66","54,66","52,89","0,02K","-3,06%"
"10.07.2018","54,69","54,66","54,69","54,66","0,07K","3,38%"
"12.07.2018","54,69","54,69","54,69","54,69","0,01K","0,00%"
"13.07.2018","52,91","52,86","54,60","52,86","0,20K","-3,25%"
"16.07.2018","51,98","54,65","54,65","51,98","0,14K","-1,76%"
"20.07.2018","53,14","51,98","54,59","51,98","0,05K","2,23%"
"23.07.2018","54,65","53,64","54,66","53,64","0,04K","2,84%"
"24.07.2018","53,79","54,64","54,64","53,79","0,02K","-1,57%"
"25.07.2018","53,79","53,78","53,79","53,77","0,02K","0,00%"
"27.07.2018","52,87","53,87","53,87","51,96","0,18K","-1,71%"
"30.07.2018","52,87","52,87","52,87","52,87","0,00K","0,00%"
"31.07.2018","52,17","52,92","52,92","52,17","0,01K","-1,32%"
"01.08.2018","52,24","53,15","53,15","51,78","0,60K","0,13%"
"02.08.2018","53,16","52,24","53,16","52,24","1,10K","1,76%"
"03.08.2018","53,16","53,16","53,16","53,16","0,22K","0,00%"
"06.08.2018","53,16","53,15","53,16","53,15","0,97K","0,00%"
"07.08.2018","54,06","54,06","54,06","54,06","0,00K","1,69%"
"08.08.2018","54,06","54,06","54,06","54,06","0,00K","0,00%"
"09.08.2018","54,02","54,06","54,07","53,16","0,13K","-0,07%"
"10.08.2018","52,79","53,13","53,15","52,79","0,32K","-2,28%"
"14.08.2018","54,06","54,06","54,06","54,06","0,00K","2,41%"
"15.08.2018","53,97","54,06","54,06","53,97","0,01K","-0,17%"
"16.08.2018","52,29","52,86","52,92","51,84","0,63K","-3,11%"
"17.08.2018","51,97","52,83","52,83","51,92","0,79K","-0,61%"
"20.08.2018","53,40","53,41","53,41","53,40","0,01K","2,75%"
"21.08.2018","52,90","52,69","53,15","52,29","0,47K","-0,94%"
"22.08.2018","52,52","52,61","53,13","52,52","0,36K","-0,72%"
"23.08.2018","53,07","52,25","53,07","52,25","0,03K","1,05%"
"24.08.2018","52,31","53,06","53,06","52,30","0,07K","-1,43%"
"27.08.2018","53,16","53,16","53,16","53,16","0,00K","1,62%"
"28.08.2018","53,10","52,70","53,10","52,35","0,06K","-0,11%"
"29.08.2018","52,48","52,48","52,48","52,48","0,01K","-1,17%"
"30.08.2018","52,77","53,07","53,07","52,24","0,16K","0,55%"
"31.08.2018","53,03","53,10","53,10","52,70","0,06K","0,49%"
"03.09.2018","53,46","53,27","53,46","52,54","0,02K","0,81%"
"04.09.2018","53,43","50,98","53,43","50,98","0,02K","-0,06%"
"05.09.2018","52,48","52,48","52,48","52,48","0,04K","-1,78%"
"06.09.2018","53,43","53,43","53,43","53,43","0,00K","1,81%"
"10.09.2018","53,08","52,46","53,08","52,46","0,02K","-0,66%"
"11.09.2018","52,56","53,45","53,45","52,56","0,03K","-0,98%"
"12.09.2018","52,56","52,56","52,56","52,56","0,01K","0,00%"
"13.09.2018","54,11","52,58","54,11","52,57","0,51K","2,95%"
"14.09.2018","54,38","55,31","55,31","54,38","0,11K","0,50%"
"18.09.2018","53,92","54,39","54,39","53,92","0,01K","-0,85%"
"19.09.2018","54,29","54,30","54,60","54,29","0,04K","0,69%"
"20.09.2018","55,13","53,92","55,15","53,92","0,04K","1,55%"
"21.09.2018","54,38","54,37","54,38","54,37","0,01K","-1,36%"
"25.09.2018","52,49","54,36","54,36","52,49","1,30K","-3,48%"
"26.09.2018","52,72","52,86","52,86","52,72","0,04K","0,44%"
"27.09.2018","52,90","52,58","52,90","52,58","0,02K","0,34%"
"28.09.2018","54,38","52,93","54,38","52,90","0,16K","2,80%"
"01.10.2018","52,26","53,81","53,81","52,25","0,01K","-3,90%"
"02.10.2018","52,26","52,30","52,30","51,61","0,24K","0,00%"
"03.10.2018","52,99","52,99","52,99","52,99","0,00K","1,40%"
"04.10.2018","52,68","52,09","52,69","52,09","0,00K","-0,59%"
"05.10.2018","53,26","52,68","53,26","52,68","0,05K","1,10%"
"08.10.2018","54,00","53,85","54,00","52,64","0,13K","1,39%"
"09.10.2018","54,27","52,98","54,39","52,98","0,03K","0,50%"
"10.10.2018","53,92","53,92","53,92","53,91","0,05K","-0,64%"
"11.10.2018","53,87","53,88","53,88","53,86","0,07K","-0,09%"
"15.10.2018","54,46","54,47","54,48","52,72","0,07K","1,10%"
"16.10.2018","54,10","54,45","54,84","54,10","0,39K","-0,66%"
"17.10.2018","53,92","55,75","55,75","52,99","3,12K","-0,33%"
"18.10.2018","53,20","53,73","53,88","53,14","1,98K","-1,34%"
"19.10.2018","53,41","53,90","53,91","53,41","0,49K","0,39%"
"22.10.2018","53,91","53,44","53,92","53,44","0,14K","0,94%"
"23.10.2018","53,92","53,91","53,92","53,73","0,93K","0,02%"
"24.10.2018","53,91","53,91","53,91","53,63","0,81K","-0,02%"
"25.10.2018","54,10","53,92","54,81","53,92","0,27K","0,35%"
"26.10.2018","54,84","54,80","54,84","54,72","0,38K","1,37%"
"29.10.2018","54,38","54,83","54,83","54,14","0,05K","-0,84%"
"30.10.2018","54,24","54,21","54,24","54,21","0,01K","-0,26%"
"31.10.2018","55,23","55,17","55,23","55,17","0,35K","1,83%"
"01.11.2018","55,47","55,47","55,47","54,20","0,06K","0,43%"
"05.11.2018","55,60","55,47","56,42","55,47","0,08K","0,23%"
"06.11.2018","55,34","55,12","55,74","55,08","0,11K","-0,47%"
"07.11.2018","55,60","55,51","55,85","55,04","1,06K","0,47%"
"08.11.2018","55,41","55,94","55,94","55,41","0,42K","-0,34%"
"09.11.2018","55,08","55,22","55,92","55,08","3,18K","-0,60%"
"12.11.2018","55,35","55,08","55,96","55,03","0,25K","0,49%"
"13.11.2018","55,13","55,22","55,97","54,56","1,60K","-0,40%"
"14.11.2018","55,08","55,41","55,49","53,62","2,05K","-0,09%"
"16.11.2018","55,20","54,99","55,20","54,84","0,71K","0,22%"
"19.11.2018","55,93","55,57","56,51","55,50","3,61K","1,32%"
"21.11.2018","56,07","56,00","56,44","55,97","2,97K","0,25%"
"22.11.2018","56,47","56,12","56,54","56,11","0,89K","0,71%"
"23.11.2018","56,34","56,47","56,47","56,07","2,50K","-0,23%"
"26.11.2018","56,30","56,34","56,34","56,14","0,08K","-0,07%"
"27.11.2018","56,16","56,30","56,52","56,16","0,27K","-0,25%"
"28.11.2018","56,53","56,44","56,54","56,17","1,11K","0,66%"
"29.11.2018","56,54","56,51","56,54","56,51","0,05K","0,02%"
"30.11.2018","57,37","56,53","57,38","56,26","1,37K","1,47%"
"03.12.2018","57,67","58,03","58,03","57,58","1,03K","0,52%"
"04.12.2018","57,96","57,95","57,99","57,49","1,48K","0,50%"
"05.12.2018","57,60","57,95","57,95","57,60","0,15K","-0,62%"
"06.12.2018","57,99","57,95","58,81","57,50","0,57K","0,68%"
"07.12.2018","59,01","58,18","59,10","58,18","1,60K","1,76%"
"10.12.2018","59,10","59,00","59,10","58,72","0,50K","0,15%"
"11.12.2018","58,91","59,00","59,07","58,67","0,49K","-0,32%"
"12.12.2018","58,19","58,86","59,10","58,13","2,23K","-1,22%"
"13.12.2018","50,24","51,46","51,46","48,34","1,21K","-13,66%"
"14.12.2018","49,76","50,22","50,22","49,25","2,47K","-0,96%"
"17.12.2018","50,16","50,04","50,51","50,04","1,50K","0,80%"
"18.12.2018","51,22","51,09","51,31","50,85","1,11K","2,11%"
"19.12.2018","51,34","51,22","51,34","50,68","0,27K","0,23%"
"20.12.2018","50,52","51,33","51,33","50,52","1,58K","-1,60%"
"21.12.2018","50,90","50,94","51,23","50,71","0,94K","0,75%"
"26.12.2018","51,19","51,09","51,32","50,81","1,25K","0,57%"
"27.12.2018","51,37","51,28","51,37","50,52","1,60K","0,35%"
"28.12.2018","51,36","51,37","51,37","50,87","0,84K","-0,02%"
"02.01.2019","51,89","51,27","52,06","50,31","1,18K","1,03%"
"03.01.2019","51,29","51,89","52,42","51,29","1,49K","-1,16%"
"04.01.2019","52,15","52,07","52,15","51,71","0,85K","1,68%"
"07.01.2019","52,48","52,14","52,50","52,01","1,03K","0,63%"
"08.01.2019","52,37","52,27","52,52","52,25","1,00K","-0,21%"
"09.01.2019","52,25","52,37","52,40","52,15","1,39K","-0,23%"
"10.01.2019","50,70","52,18","52,22","50,42","4,10K","-2,97%"
"11.01.2019","51,27","50,57","51,28","49,35","3,87K","1,12%"
"14.01.2019","51,26","50,98","51,26","50,80","0,95K","-0,02%"
"15.01.2019","51,08","51,25","51,25","50,61","1,37K","-0,35%"
"16.01.2019","50,73","51,07","51,07","50,31","1,53K","-0,69%"
"17.01.2019","51,04","50,73","51,06","50,71","2,40K","0,61%"
"18.01.2019","50,22","51,03","51,03","49,91","1,42K","-1,61%"
"21.01.2019","50,71","50,79","50,84","50,31","0,80K","0,98%"
"22.01.2019","50,78","50,79","50,79","50,07","1,22K","0,14%"
"23.01.2019","50,31","50,68","50,68","49,36","2,18K","-0,93%"
"24.01.2019","48,38","50,31","50,31","47,41","2,75K","-3,84%"
"28.01.2019","47,54","49,35","49,83","47,51","3,19K","-1,74%"
"29.01.2019","48,28","48,39","48,39","47,90","1,21K","1,56%"
"30.01.2019","48,37","48,27","49,31","47,70","2,50K","0,19%"
"31.01.2019","47,36","48,38","49,23","46,44","3,85K","-2,09%"
"01.02.2019","46,65","46,86","47,12","46,64","1,09K","-1,50%"
"04.02.2019","46,41","46,63","47,12","46,40","0,81K","-0,51%"
"05.02.2019","46,28","46,74","46,84","46,17","0,57K","-0,28%"
"06.02.2019","46,34","46,28","46,53","46,15","1,05K","0,13%"
"07.02.2019","46,15","46,54","47,03","45,23","1,18K","-0,41%"
"08.02.2019","45,62","46,14","46,64","45,62","0,55K","-1,15%"
"11.02.2019","45,72","45,67","46,64","45,52","1,60K","0,22%"
"12.02.2019","45,65","45,57","45,67","45,03","0,50K","-0,15%"
"13.02.2019","45,56","45,18","45,96","45,18","1,87K","-0,20%"
"14.02.2019","44,50","45,57","45,57","44,04","1,77K","-2,33%"
"15.02.2019","44,16","44,70","45,37","44,14","0,65K","-0,76%"
"18.02.2019","43,83","44,46","44,69","43,72","1,59K","-0,75%"
"19.02.2019","43,77","44,67","44,67","43,72","0,46K","-0,14%"
"20.02.2019","43,68","43,78","43,91","43,55","1,53K","-0,21%"
"21.02.2019","42,89","43,58","43,88","42,89","0,79K","-1,81%"
"22.02.2019","43,56","43,32","43,59","42,99","0,30K","1,56%"
"25.02.2019","42,70","42,92","43,55","42,70","0,85K","-1,97%"
"26.02.2019","43,61","43,53","43,71","43,14","0,48K","2,13%"
"27.02.2019","44,89","43,24","44,89","43,23","0,75K","2,94%"
"28.02.2019","44,11","45,25","45,25","44,11","1,50K","-1,74%"
"01.03.2019","42,89","43,74","43,74","41,93","0,49K","-2,77%"
"06.03.2019","42,60","42,97","42,97","42,10","0,30K","-0,68%"
"07.03.2019","42,88","42,42","42,88","42,24","1,16K","0,66%"
"08.03.2019","42,69","42,79","42,84","42,31","0,21K","-0,44%"
"11.03.2019","42,79","42,43","42,79","42,42","0,61K","0,23%"
"12.03.2019","42,79","42,78","42,88","42,44","0,50K","0,00%"
"13.03.2019","42,54","42,79","43,38","42,45","0,49K","-0,58%"
"14.03.2019","42,45","42,45","43,42","42,45","0,77K","-0,21%"
"15.03.2019","42,45","42,51","43,25","42,26","0,53K","0,00%"
"18.03.2019","42,68","42,45","42,78","42,35","0,27K","0,54%"
"19.03.2019","42,70","42,68","43,08","42,40","0,59K","0,05%"
"20.03.2019","42,50","42,86","42,86","42,50","0,45K","-0,47%"
"21.03.2019","42,99","42,69","42,99","42,45","2,10K","1,15%"
"22.03.2019","42,36","42,99","42,99","42,36","1,35K","-1,47%"
"25.03.2019","42,89","42,40","42,89","42,35","0,38K","1,25%"
"26.03.2019","43,13","42,89","43,23","42,56","0,30K","0,56%"
"27.03.2019","42,66","43,54","43,54","42,56","0,55K","-1,09%"
"28.03.2019","42,88","42,91","43,77","42,46","0,06K","0,52%"
"29.03.2019","41,92","43,77","43,77","41,92","0,64K","-2,24%"
"01.04.2019","41,33","42,26","43,31","41,18","0,48K","-1,41%"
"02.04.2019","41,73","41,62","43,02","41,62","0,07K","0,97%"
"03.04.2019","41,71","41,73","41,92","41,71","0,37K","-0,05%"
"04.04.2019","42,10","42,35","42,35","41,38","0,36K","0,94%"
"05.04.2019","42,10","42,10","42,25","41,99","0,25K","0,00%"
"08.04.2019","41,92","41,68","42,09","41,62","0,22K","-0,43%"
"09.04.2019","42,01","42,08","42,50","41,92","0,53K","0,21%"
"10.04.2019","42,07","42,32","42,32","42,01","0,11K","0,14%"
"11.04.2019","42,21","42,00","42,22","42,00","1,53K","0,33%"
"12.04.2019","42,03","42,11","42,50","42,03","0,55K","-0,43%"
"15.04.2019","42,40","42,17","42,40","42,16","0,17K","0,88%"
"16.04.2019","41,36","42,37","42,37","41,36","0,74K","-2,45%"
"17.04.2019","41,58","41,72","42,09","41,38","0,84K","0,53%"
"18.04.2019","41,35","41,58","41,58","41,33","0,28K","-0,55%"
"22.04.2019","41,33","41,46","41,69","41,33","1,21K","-0,05%"
"23.04.2019","41,33","41,43","41,43","41,03","0,82K","0,00%"
"24.04.2019","41,62","41,14","41,99","41,02","0,74K","0,70%"
"25.04.2019","41,62","41,64","41,92","41,62","0,59K","0,00%"
"26.04.2019","41,34","41,92","42,90","41,34","0,34K","-0,67%"
"29.04.2019","41,65","42,11","42,15","41,01","0,36K","0,75%"
"30.04.2019","42,60","41,65","42,60","41,62","0,14K","2,28%"
"02.05.2019","41,97","42,31","42,31","41,97","0,17K","-1,48%"
"03.05.2019","41,93","41,98","43,72","41,93","0,92K","-0,10%"
"06.05.2019","42,36","42,36","42,36","41,96","0,49K","1,03%"
"07.05.2019","42,17","41,97","42,26","41,97","0,02K","-0,45%"
"08.05.2019","42,75","42,31","42,80","42,06","13,11K","1,38%"
"09.05.2019","42,06","42,32","42,80","42,06","0,12K","-1,61%"
"10.05.2019","42,78","42,41","42,78","41,97","0,32K","1,71%"
"13.05.2019","42,34","42,60","42,60","41,81","0,57K","-1,03%"
"14.05.2019","41,47","42,33","42,33","41,32","0,41K","-2,05%"
"15.05.2019","41,13","42,11","42,11","41,13","0,36K","-0,82%"
"16.05.2019","41,57","41,56","41,57","41,13","0,22K","1,07%"
"17.05.2019","41,54","41,55","41,81","40,63","0,58K","-0,07%"
"20.05.2019","41,65","42,06","42,27","41,54","0,18K","0,26%"
"21.05.2019","42,36","41,65","42,50","41,65","0,13K","1,70%"
"22.05.2019","42,17","42,19","42,20","41,86","0,17K","-0,45%"
"23.05.2019","42,85","42,17","42,85","42,05","0,24K","1,61%"
"24.05.2019","42,61","42,48","42,79","42,48","0,05K","-0,56%"
"27.05.2019","42,83","42,77","42,95","42,77","0,15K","0,52%"
"28.05.2019","42,31","42,84","42,84","42,21","0,61K","-1,21%"
"29.05.2019","42,50","42,67","43,29","42,39","0,35K","0,45%"
"30.05.2019","42,62","42,64","42,64","42,38","0,07K","0,28%"
"31.05.2019","42,55","43,16","43,16","42,38","0,60K","-0,16%"
"03.06.2019","42,07","42,55","42,55","42,07","0,14K","-1,13%"
"04.06.2019","42,16","42,07","42,45","42,06","1,30K","0,21%"
"05.06.2019","42,55","42,35","42,55","41,83","0,15K","0,93%"
"06.06.2019","42,52","42,54","42,54","41,45","0,27K","-0,07%"
"07.06.2019","42,16","41,56","42,45","41,36","0,32K","-0,85%"
"10.06.2019","42,06","42,16","42,30","41,27","0,17K","-0,24%"
"11.06.2019","41,76","42,16","42,16","41,76","0,18K","-0,71%"
"12.06.2019","41,76","41,56","42,01","41,36","0,22K","0,00%"
"13.06.2019","41,56","41,87","41,87","41,55","0,37K","-0,48%"
"14.06.2019","41,86","41,56","41,86","41,09","0,56K","0,72%"
"17.06.2019","41,95","41,76","41,96","41,56","0,07K","0,22%"
"18.06.2019","41,66","42,06","42,06","41,56","1,08K","-0,69%"
"19.06.2019","42,05","41,66","42,06","41,57","0,88K","0,94%"
"21.06.2019","41,72","41,76","42,04","41,56","0,39K","-0,78%"
"24.06.2019","41,81","41,72","42,06","41,67","0,64K","0,22%"
"25.06.2019","41,81","42,05","42,05","41,71","0,30K","0,00%"
"26.06.2019","42,04","41,81","42,05","41,81","0,61K","0,55%"
"27.06.2019","42,07","42,05","42,16","41,96","0,18K","0,07%"
"28.06.2019","42,45","42,07","42,45","42,07","0,10K","0,90%"
"01.07.2019","42,58","42,69","42,69","42,03","0,12K","0,31%"
"02.07.2019","42,58","42,11","42,58","42,09","1,73K","0,00%"
"03.07.2019","42,13","42,57","42,57","42,12","0,11K","-1,06%"
"04.07.2019","42,50","42,54","42,60","42,13","0,19K","0,88%"
"05.07.2019","42,10","42,50","42,50","42,10","0,19K","-0,94%"
"08.07.2019","42,15","42,11","42,44","42,01","0,22K","0,12%"
"10.07.2019","42,23","42,10","42,29","42,10","0,28K","0,19%"
"11.07.2019","42,10","42,24","42,24","42,10","0,03K","-0,31%"
"12.07.2019","42,09","42,10","42,10","42,02","0,09K","-0,02%"
"15.07.2019","42,23","41,86","42,24","41,86","0,76K","0,33%"
"16.07.2019","42,12","42,22","42,24","42,01","0,24K","-0,26%"
"17.07.2019","42,21","42,24","42,30","41,10","2,01K","0,21%"
"18.07.2019","42,30","41,81","42,30","41,81","0,24K","0,21%"
"19.07.2019","43,30","42,20","43,30","41,52","0,99K","2,36%"
"22.07.2019","43,23","41,62","43,24","41,62","0,76K","-0,16%"
"23.07.2019","43,30","43,19","43,30","42,30","0,96K","0,16%"
"24.07.2019","42,61","43,30","43,30","42,40","0,13K","-1,59%"
"25.07.2019","42,80","43,54","43,54","42,80","0,66K","0,45%"
"26.07.2019","43,50","43,50","43,50","42,60","0,08K","1,64%"
"29.07.2019","43,53","43,70","43,78","42,60","0,62K","0,07%"
"30.07.2019","43,50","43,70","43,70","43,08","0,16K","-0,07%"
"31.07.2019","43,13","43,49","43,50","43,13","0,03K","-0,85%"
"01.08.2019","43,01","43,20","44,49","42,99","0,15K","-0,28%"
"02.08.2019","43,80","43,89","43,89","43,01","0,01K","1,84%"
"05.08.2019","43,02","43,85","43,85","42,70","1,07K","-1,78%"
"06.08.2019","43,85","43,49","43,85","42,70","0,14K","1,93%"
"07.08.2019","43,58","43,00","43,63","43,00","0,14K","-0,62%"
"08.08.2019","42,88","43,50","43,58","42,70","0,43K","-1,61%"
"09.08.2019","43,85","43,00","43,90","43,00","0,17K","2,26%"
"12.08.2019","43,39","43,85","43,87","42,70","0,21K","-1,05%"
"13.08.2019","42,97","43,39","43,39","42,50","0,17K","-0,97%"
"14.08.2019","42,50","43,00","43,70","42,50","0,36K","-1,09%"
"15.08.2019","42,70","42,60","43,23","42,60","0,08K","0,47%"
"16.08.2019","42,97","42,98","42,99","42,00","0,47K","0,63%"
"19.08.2019","42,65","42,96","42,96","42,65","0,13K","-0,74%"
"20.08.2019","42,10","42,68","42,70","42,10","0,05K","-1,29%"
"21.08.2019","42,50","42,64","42,64","42,50","0,08K","0,95%"
"22.08.2019","42,00","42,50","42,63","42,00","1,20K","-1,18%"
"23.08.2019","42,00","42,02","42,02","41,94","0,15K","0,00%"
"26.08.2019","41,50","42,00","42,39","41,50","0,69K","-1,19%"
"27.08.2019","41,90","41,51","41,90","41,40","0,48K","0,96%"
"28.08.2019","40,62","41,90","41,90","40,05","5,35K","-3,05%"
"29.08.2019","40,22","40,62","40,70","40,20","2,82K","-0,98%"
"30.08.2019","40,70","40,22","40,70","40,22","1,27K","1,19%"
"02.09.2019","40,25","41,29","41,29","40,25","0,16K","-1,11%"
"03.09.2019","40,35","40,56","41,25","40,31","0,81K","0,25%"
"04.09.2019","40,75","40,33","40,96","39,87","2,35K","0,99%"
"05.09.2019","40,30","40,01","40,79","40,01","1,20K","-1,10%"
"06.09.2019","40,80","40,94","40,94","40,31","0,19K","1,24%"
"09.09.2019","40,11","40,90","40,90","40,08","0,26K","-1,69%"
"10.09.2019","40,91","40,98","40,98","40,30","0,14K","1,99%"
"11.09.2019","41,50","40,91","41,50","40,48","0,05K","1,44%"
"12.09.2019","41,00","41,75","41,75","40,51","0,06K","-1,20%"
"13.09.2019","41,00","41,00","41,00","40,99","2,16K","0,00%"
"16.09.2019","40,50","40,26","40,50","40,00","0,53K","-1,22%"
"17.09.2019","40,30","40,50","40,50","40,30","0,02K","-0,49%"
"18.09.2019","40,50","40,30","40,96","40,30","0,11K","0,50%"
"19.09.2019","40,30","40,60","41,00","40,30","0,84K","-0,49%"
"20.09.2019","40,99","40,32","41,00","40,21","1,20K","1,71%"
"23.09.2019","41,00","40,98","41,20","40,96","0,57K","0,02%"
"24.09.2019","41,00","41,00","41,00","40,50","0,72K","0,00%"
"25.09.2019","40,00","40,35","40,90","40,00","0,69K","-2,44%"
"26.09.2019","39,98","40,01","40,74","39,98","0,24K","-0,05%"
"27.09.2019","40,15","40,01","40,53","40,00","1,00K","0,43%"
"30.09.2019","40,60","40,01","41,00","40,00","1,15K","1,12%"
"01.10.2019","39,40","39,11","39,98","39,10","27,54K","-2,96%"
"02.10.2019","39,50","39,42","39,50","39,40","0,08K","0,25%"
"03.10.2019","39,62","39,83","39,85","39,62","0,03K","0,30%"
"04.10.2019","39,80","39,67","39,89","39,63","0,16K","0,45%"
"07.10.2019","39,62","39,80","39,90","39,62","0,23K","-0,45%"
"08.10.2019","39,62","39,64","39,99","39,62","0,07K","0,00%"
"09.10.2019","39,62","40,00","40,00","39,62","0,12K","0,00%"
"10.10.2019","39,82","39,63","39,85","39,24","0,23K","0,50%"
"11.10.2019","40,00","39,82","40,00","39,46","0,69K","0,45%"
"14.10.2019","39,72","39,99","40,04","39,72","0,15K","-0,70%"
"15.10.2019","40,15","40,00","40,50","39,72","0,30K","1,08%"
"16.10.2019","39,88","40,16","40,16","39,50","0,31K","-0,67%"
"17.10.2019","39,79","39,80","40,00","39,50","0,52K","-0,23%"
"18.10.2019","40,00","40,20","40,20","39,80","0,57K","0,53%"
"21.10.2019","39,74","39,80","40,00","39,74","0,35K","-0,65%"
"22.10.2019","39,93","39,94","40,47","39,47","0,15K","0,48%"
"23.10.2019","39,86","39,90","40,00","39,23","0,63K","-0,18%"
"24.10.2019","39,70","39,90","39,95","39,70","0,52K","-0,40%"
"25.10.2019","39,97","39,71","40,02","39,37","0,04K","0,68%"
"28.10.2019","39,53","39,98","39,98","39,40","0,10K","-1,10%"
"29.10.2019","40,00","40,88","40,88","39,81","0,25K","1,19%"
"30.10.2019","40,50","40,00","40,50","39,97","0,06K","1,25%"
"31.10.2019","40,35","40,39","40,39","40,35","0,01K","-0,37%"
"01.11.2019","40,35","40,16","40,39","40,16","0,03K","0,00%"
"04.11.2019","40,20","40,01","40,97","40,00","0,04K","-0,37%"
"05.11.2019","40,55","40,49","40,94","40,49","0,42K","0,87%"
"06.11.2019","40,60","40,68","40,69","40,02","0,03K","0,12%"
"07.11.2019","42,19","40,06","42,20","40,06","1,54K","3,92%"
"08.11.2019","41,48","42,16","42,26","41,20","0,09K","-1,68%"
"11.11.2019","41,50","41,05","42,24","41,05","0,07K","0,05%"
"12.11.2019","42,20","41,70","42,20","41,70","0,91K","1,69%"
"13.11.2019","42,18","42,19","42,19","41,26","0,05K","-0,05%"
"14.11.2019","42,16","42,18","42,20","41,02","0,63K","-0,05%"
"18.11.2019","41,70","41,04","41,77","41,04","0,24K","-1,09%"
"19.11.2019","39,91","40,68","42,00","39,88","0,93K","-4,29%"
"21.11.2019","40,78","40,21","41,99","40,21","0,51K","2,18%"
"22.11.2019","41,88","41,91","41,91","41,07","1,94K","2,70%"
"25.11.2019","40,84","41,87","41,87","40,82","0,29K","-2,48%"
"26.11.2019","41,50","41,06","41,65","41,06","0,33K","1,62%"
"27.11.2019","41,40","41,09","41,50","41,09","0,80K","-0,24%"
"28.11.2019","41,40","41,41","41,87","41,40","0,42K","0,00%"
"29.11.2019","32,40","32,09","32,48","31,11","1,39K","-21,74%"
"02.12.2019","32,62","30,47","32,63","30,47","1,62K","0,68%"
"03.12.2019","32,63","32,62","32,63","31,58","0,52K","0,03%"
"04.12.2019","32,45","32,25","32,55","32,25","0,01K","-0,55%"
"05.12.2019","32,25","32,18","32,65","32,18","0,75K","-0,62%"
"06.12.2019","32,63","32,85","32,85","32,26","0,02K","1,18%"
"09.12.2019","32,67","32,32","32,68","32,25","0,10K","0,12%"
"10.12.2019","32,32","32,55","32,67","31,55","1,21K","-1,07%"
"11.12.2019","33,00","34,80","34,80","33,00","3,72K","2,10%"
"12.12.2019","33,00","33,01","33,33","32,00","0,77K","0,00%"
"13.12.2019","32,83","32,99","33,00","32,00","2,04K","-0,52%"
"16.12.2019","32,60","32,93","32,93","32,01","0,38K","-0,70%"
"17.12.2019","32,43","32,53","32,55","32,05","1,91K","-0,52%"
"18.12.2019","32,45","32,11","32,45","31,55","2,33K","0,06%"
"19.12.2019","32,44","32,44","32,44","32,00","0,21K","-0,03%"
"20.12.2019","31,81","32,22","32,23","31,61","4,16K","-1,94%"
"23.12.2019","31,28","31,62","32,04","30,31","3,23K","-1,67%"
"26.12.2019","30,81","31,29","31,80","30,81","4,11K","-1,50%"
"27.12.2019","31,33","30,81","31,80","30,22","4,38K","1,69%"
"30.12.2019","31,99","31,35","32,05","30,81","3,21K","2,11%"
"02.01.2020","32,20","32,00","32,20","31,50","2,28K","0,66%"
"03.01.2020","32,68","31,99","32,99","31,90","3,19K","1,49%"
"06.01.2020","18,69","18,63","19,08","18,62","5,27K","-42,81%"
