"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"24.06.2024","100,31","100,51","100,55","100,13","91,92K","-0,14%"
"21.06.2024","100,46","100,44","100,57","100,27","79,45K","0,12%"
"20.06.2024","100,33","100,55","100,55","100,07","98,55K","-0,04%"
"19.06.2024","100,37","100,27","100,55","100,27","93,75K","0,16%"
"18.06.2024","100,21","100,16","100,51","100,09","98,50K","0,08%"
"17.06.2024","100,13","100,16","100,26","99,99","78,40K","-0,03%"
"14.06.2024","100,16","100,43","100,43","99,99","86,04K","-0,30%"
"13.06.2024","100,46","100,44","100,51","100,07","78,38K","-0,05%"
"12.06.2024","100,51","100,39","100,56","100,27","78,33K","0,23%"
"11.06.2024","100,28","100,46","100,55","100,07","62,69K","0,20%"
"10.06.2024","100,07","100,31","100,54","100,07","91,98K","-0,38%"
"07.06.2024","100,46","99,74","100,46","99,51","126,93K","0,81%"
"06.06.2024","99,65","99,88","100,10","99,62","89,69K","-0,12%"
"05.06.2024","99,77","99,97","100,12","99,68","74,97K","0,00%"
"04.06.2024","99,77","99,98","100,00","99,59","70,15K","-0,12%"
"03.06.2024","99,88","99,95","100,22","99,54","92,56K","0,21%"
"31.05.2024","99,67","99,76","99,86","99,48","117,97K","0,00%"
"29.05.2024","99,67","99,36","99,68","99,08","106,42K","0,52%"
"28.05.2024","99,15","99,93","99,93","98,97","109,63K","-1,00%"
"27.05.2024","100,16","99,65","100,17","99,55","188,93K","-4,12%"
"25.05.2024","104,46","104,46","104,46","104,46","","4,83%"
"24.05.2024","99,65","99,48","99,88","99,48","133,96K","0,18%"
"23.05.2024","99,48","99,30","99,66","99,11","140,28K","0,17%"
"22.05.2024","99,30","99,18","99,45","98,68","116,03K","0,27%"
"21.05.2024","99,04","99,49","99,66","98,86","72,05K","-0,46%"
"20.05.2024","99,49","99,10","99,52","98,91","94,76K","0,44%"
"17.05.2024","99,06","98,90","99,19","98,58","130,27K","0,44%"
"16.05.2024","98,62","98,16","98,76","98,16","82,95K","0,58%"
"15.05.2024","98,05","97,80","98,05","97,74","91,94K","0,46%"
"14.05.2024","97,60","97,82","98,36","97,40","93,73K","0,21%"
"13.05.2024","97,40","98,52","99,03","97,35","124,53K","-1,14%"
"10.05.2024","98,52","99,01","99,03","98,38","67,10K","-0,39%"
"09.05.2024","98,91","98,85","99,10","98,38","95,65K","0,04%"
"08.05.2024","98,88","99,22","99,34","98,67","80,99K","-0,34%"
"07.05.2024","99,21","99,05","99,21","98,76","76,70K","0,02%"
"06.05.2024","99,19","98,76","99,24","98,57","94,31K","0,51%"
"03.05.2024","98,69","98,61","99,05","98,16","109,10K","0,36%"
"02.05.2024","98,33","99,06","99,06","97,29","109,06K","-0,73%"
"30.04.2024","99,06","98,43","99,23","98,22","89,78K","0,70%"
"29.04.2024","98,37","98,22","98,67","98,04","105,19K","0,28%"
"26.04.2024","98,09","98,01","98,39","97,82","96,28K","0,09%"
"25.04.2024","98,01","97,93","98,09","97,40","123,25K","0,08%"
"24.04.2024","97,93","97,58","98,08","97,49","101,50K","0,31%"
"23.04.2024","97,63","97,42","97,79","97,31","89,00K","0,30%"
"22.04.2024","97,34","97,90","98,10","97,34","75,49K","-0,57%"
"19.04.2024","97,90","97,63","97,96","97,15","89,56K","0,01%"
"18.04.2024","97,89","97,54","98,10","97,35","60,43K","0,52%"
"17.04.2024","97,38","97,54","97,73","97,16","78,79K","-0,12%"
"16.04.2024","97,49","97,42","97,62","97,21","80,34K","0,34%"
"15.04.2024","97,16","97,52","97,54","97,16","76,89K","-0,39%"
"12.04.2024","97,54","97,39","97,54","96,86","96,81K","0,15%"
"11.04.2024","97,39","97,39","97,54","97,08","68,48K","0,04%"
"10.04.2024","97,35","97,44","97,54","97,20","61,63K","-0,14%"
"09.04.2024","97,48","97,53","97,54","97,15","76,27K","-0,01%"
"08.04.2024","97,49","97,03","97,54","97,03","88,42K","0,48%"
"05.04.2024","97,03","96,78","97,07","96,55","66,11K","0,25%"
"04.04.2024","96,78","96,26","96,98","96,22","83,35K","0,43%"
"03.04.2024","96,37","95,90","96,52","95,72","69,27K","0,49%"
"02.04.2024","95,90","95,94","96,21","95,56","124,49K","0,05%"
"01.04.2024","95,85","96,03","96,60","95,75","149,69K","-0,84%"
"28.03.2024","96,66","96,14","96,66","96,00","92,88K","0,75%"
"27.03.2024","95,94","95,98","96,27","95,63","61,96K","0,05%"
"26.03.2024","95,89","95,89","96,40","95,62","105,09K","0,10%"
"25.03.2024","95,80","96,55","96,55","95,66","97,84K","-7,09%"
"23.03.2024","103,11","103,11","103,11","103,11","","6,80%"
"22.03.2024","96,55","96,29","96,74","96,15","87,70K","0,27%"
"21.03.2024","96,29","95,99","96,64","95,45","87,99K","0,31%"
"20.03.2024","95,99","95,91","96,27","95,80","66,25K","0,10%"
"19.03.2024","95,89","95,60","96,17","95,36","71,12K","0,43%"
"18.03.2024","95,48","96,35","96,42","95,36","124,37K","-0,90%"
"15.03.2024","96,35","95,40","96,80","95,14","162,94K","1,00%"
"14.03.2024","95,40","95,48","95,49","95,14","93,03K","-0,09%"
"13.03.2024","95,48","95,52","95,53","95,26","62,96K","-0,04%"
"12.03.2024","95,52","95,25","95,52","95,22","60,48K","0,34%"
"11.03.2024","95,19","95,23","95,53","95,10","74,29K","-0,04%"
"08.03.2024","95,23","95,25","95,49","95,05","90,40K","-0,02%"
"07.03.2024","95,25","95,38","95,68","94,87","83,04K","-0,14%"
"06.03.2024","95,38","95,84","96,06","95,26","118,80K","-0,34%"
"05.03.2024","95,71","95,24","96,02","95,24","107,40K","0,49%"
"04.03.2024","95,24","95,80","96,05","95,10","134,06K","-0,59%"
"01.03.2024","95,80","96,50","96,50","95,10","243,17K","-0,73%"
"29.02.2024","96,50","96,33","96,86","96,13","172,57K","0,39%"
"28.02.2024","96,13","95,99","96,40","95,96","97,96K","0,14%"
"27.02.2024","95,99","96,53","96,53","95,53","119,14K","-0,59%"
"26.02.2024","96,56","96,24","96,69","96,18","85,28K","0,42%"
"23.02.2024","96,15","96,20","96,54","96,05","99,73K","-0,05%"
"22.02.2024","96,20","96,08","96,31","95,96","102,91K","0,12%"
"21.02.2024","96,08","96,11","96,36","96,08","69,27K","-0,03%"
"20.02.2024","96,11","96,41","96,55","95,86","101,51K","-0,31%"
"19.02.2024","96,41","96,36","96,59","96,22","94,20K","0,29%"
"16.02.2024","96,13","96,13","96,73","96,13","106,03K","0,07%"
"15.02.2024","96,07","95,82","96,57","95,21","126,14K","0,26%"
"14.02.2024","95,82","96,09","96,09","95,75","60,22K","-0,33%"
"09.02.2024","96,13","95,74","96,17","95,61","93,23K","0,41%"
"08.02.2024","95,74","95,11","95,88","94,87","115,88K","0,66%"
"07.02.2024","95,11","94,72","95,21","94,52","90,52K","0,33%"
"06.02.2024","94,80","93,96","94,93","93,73","103,43K","0,89%"
"05.02.2024","93,96","94,65","94,65","93,96","100,83K","-0,72%"
"02.02.2024","94,65","94,46","94,89","93,86","127,98K","0,20%"
"01.02.2024","94,46","94,77","94,91","93,64","185,86K","-0,69%"
"31.01.2024","95,12","94,64","95,20","94,45","77,12K","0,51%"
"30.01.2024","94,64","94,29","94,64","94,15","70,87K","0,37%"
"29.01.2024","94,29","94,45","94,52","94,10","81,08K","-0,17%"
"26.01.2024","94,45","94,40","94,63","94,23","70,49K","0,06%"
"25.01.2024","94,40","94,10","94,45","94,10","54,99K","0,32%"
"24.01.2024","94,10","94,41","94,41","93,96","91,86K","-0,33%"
"23.01.2024","94,41","94,72","94,96","94,18","115,26K","-0,20%"
"22.01.2024","94,60","95,92","95,92","94,41","109,89K","-1,38%"
"19.01.2024","95,92","94,98","95,96","94,87","78,95K","0,99%"
